"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
77992,"Bergen County, NJ, USA","New Jersey, USA","United States","40.98275, -73.97213","Land (beach, shoreline and inland)",2019-09-07,"The Grubworms",4,0,4,52.96,0.0128,0,0,49,10,13,17,0,3,7,10,86,37,24,5,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,37,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,1,350
78002,"Bergen County, NJ, USA","New Jersey, USA","United States","40.98235, -73.97216","Land (beach, shoreline and inland)",2019-09-07,,3,0,3,1.27,0.0799,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
78004,"Ocean County, NJ, USA","New Jersey, USA","United States","39.94519, -74.0981","Land (beach, shoreline and inland)",2019-09-07,"Momentum Solar",30,0,30,89.31,2.4552,0,515,101,51,16,101,0,50,51,51,100,100,40,203,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,21,0,29,0,0,0,0,0,3,100,0,0,0,0,0,0,0,50,1605
78054,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.21382, -74.0027","Land (beach, shoreline and inland)",2019-09-08,,4,0,4,4.36,0.4493,0,17,26,0,0,2,0,0,5,2,10,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,2,82
78267,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34747, -73.97401","Land (beach, shoreline and inland)",2019-09-14,GG3,1,0,1,0,0.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78268,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34702, -73.97373","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78269,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34694, -73.97422","Land (beach, shoreline and inland)",2019-09-14,GiGi3,1,0,1,0.11,0.3487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78270,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34694, -73.97422","Land (beach, shoreline and inland)",2019-09-14,GiGi3,1,0,1,0.11,0.3487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78272,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34775, -73.97412","Land (beach, shoreline and inland)",2019-09-14,GiGi3,1,0,1,5.3,0.056,0,1,6,0,0,40,0,1,11,2,4,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,98
78275,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34701, -73.97367","Land (beach, shoreline and inland)",2019-09-14,Gigi3,3,0,3,2.01,0.6923,0,0,0,0,0,2,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,16
78276,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.347, -73.97372","Land (beach, shoreline and inland)",2019-09-14,Gigi4,3,0,3,7.55,0,0,44,12,2,2,66,0,3,52,5,5,0,4,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,6,11,0,0,0,0,8,0,0,16,254
78279,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34707, -73.97378","Land (beach, shoreline and inland)",2019-09-14,GG3,1,0,1,6.07,0,0,5,8,23,0,50,0,0,61,4,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,151,340
