"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
38569,"King County, WA, USA","Washington, USA","United States","47.61477, -122.35246","Land (beach, shoreline and inland)",2018-06-09,"Golden gardens group",1,0,1,0.03,0.1013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38570,"King County, WA, USA","Washington, USA","United States","47.61477, -122.35246","Land (beach, shoreline and inland)",2018-06-09,"Golden gardens group",1,0,1,0.03,0.1013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38571,"King County, WA, USA","Washington, USA","United States","47.61477, -122.35246","Land (beach, shoreline and inland)",2018-06-09,"Golden gardens group",1,0,1,0.03,0.1013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38572,"King County, WA, USA","Washington, USA","United States","47.61477, -122.35246","Land (beach, shoreline and inland)",2018-06-09,"Golden gardens group",1,0,1,0.03,0.1013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38577,"King County, WA, USA","Washington, USA","United States","47.40717, -122.33075","Land (beach, shoreline and inland)",2018-06-10,,1,0,1,3.2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,41
38607,"King County, WA, USA","Washington, USA","United States","47.6909291329, -122.40267409345","Land (beach, shoreline and inland)",2018-06-09,"Hour for the Ocean Beach Cleanup",35,5,40,174,1,23,485,196,5,4,130,115,18,21,18,43,68,58,5,27,3,0,5,1,1,1,0,0,0,0,7,0,6,18,0,0,3,5,0,0,1,1,0,0,0,0,2,13,0,13,90,94,1457
38649,"King County, WA, USA","Washington, USA","United States","47.40519, -122.32962","Land (beach, shoreline and inland)",2018-06-12,,1,0,1,0.72,0.1798,0,5,3,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,21
38688,"Jefferson County, WA, USA","Washington, USA","United States","47.70932, -124.41546","Land (beach, shoreline and inland)",2018-06-13,"Northwest youth corps Olympic",14,0,14,46.77,0.2091,0,5,11,8,8,16,0,6,7,0,8,18,8,16,0,0,0,8,0,0,0,0,0,57,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,197,402
38803,"King County, WA, USA","Washington, USA","United States","47.63839, -122.29496","Watercraft (powerboat, sailboat, kayak or canoe)",2018-06-16,"Puget Soundkeepers Summer Cleanups 2018",2,0,2,33,0.0442,0,1,5,0,0,3,0,6,0,0,9,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,30,102
38812,"King County, WA, USA","Washington, USA","United States","47.40326, -122.32993","Land (beach, shoreline and inland)",2018-06-16,,1,0,1,1.05,0.2804,0,1,2,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,25
38814,"King County, WA, USA","Washington, USA","United States","47.40343, -122.33058","Land (beach, shoreline and inland)",2018-06-16,,1,0,1,0.05,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
38966,"King County, WA, USA","Washington, USA","United States","47.40727, -122.33085","Land (beach, shoreline and inland)",2018-06-21,,1,0,1,0.85,0,0,7,5,1,0,0,0,2,4,0,2,0,4,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55
39015,"King County, WA, USA","Washington, USA","United States","47.40418, -122.33037","Land (beach, shoreline and inland)",2018-06-23,,2,0,2,1.61,0.0142,0,3,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32
39094,"King County, WA, USA","Washington, USA","United States","47.40725, -122.33082","Land (beach, shoreline and inland)",2018-06-25,,1,0,1,0.92,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,30
39115,"Island County, WA, USA","Washington, USA","United States","48.38816, -122.66392","Land (beach, shoreline and inland)",2018-06-26,,1,0,1,3.49,0,0,1,5,4,0,7,0,3,8,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,4,0,0,0,0,2,0,0,10,59
39116,"Island County, WA, USA","Washington, USA","United States","48.38816, -122.66392","Land (beach, shoreline and inland)",2018-06-26,,1,0,1,3.49,0,0,1,5,4,0,7,0,3,8,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,4,0,0,0,0,2,0,0,10,59
39163,"King County, WA, USA","Washington, USA","United States","47.40713, -122.33087","Land (beach, shoreline and inland)",2018-06-27,,1,0,1,1.02,0.005,0,7,0,1,0,0,0,2,1,1,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35
39236,"Snohomish County, WA, USA","Washington, USA","United States","47.80796, -122.25306","Land (beach, shoreline and inland)",2018-06-29,,4,0,4,0.75,0.0431,0,2,6,0,1,1,0,1,4,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
39242,"King County, WA, USA","Washington, USA","United States","47.63909, -122.32331","Land (beach, shoreline and inland)",2018-06-29,,1,0,1,2.18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
39273,"King County, WA, USA","Washington, USA","United States","47.4033, -122.32995","Land (beach, shoreline and inland)",2018-06-30,,2,0,2,1.4,0.0188,0,5,2,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,43
39314,"Island County, WA, USA","Washington, USA","United States","48.3864, -122.6637","Land (beach, shoreline and inland)",2018-07-01,,1,0,1,1.06,0.4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4
39315,"Island County, WA, USA","Washington, USA","United States","48.38722, -122.6638","Land (beach, shoreline and inland)",2018-07-01,,1,0,1,2.44,0.4007,0,0,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,6,23
39329,"Whatcom County, WA, USA","Washington, USA","United States","48.864692832595, -122.75127641906","Land (beach, shoreline and inland)",2018-06-20,"WA Puget SoundCorps",3,0,3,7,0.2,1,0,6,3,0,2,0,0,1,0,12,0,1,0,5,0,0,0,2,25,0,0,7,0,0,88,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,45,0,4,205
39330,"Clallam County, WA, USA","Washington, USA","United States","48.080059535599, -123.04133466927","Land (beach, shoreline and inland)",2018-06-21,"WA Puget SoundCorps",3,0,3,10,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,4,21
39331,"Island County, WA, USA","Washington, USA","United States","48.38814, -122.66382","Land (beach, shoreline and inland)",2018-07-02,,1,0,1,0,2.4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39332,"Island County, WA, USA","Washington, USA","United States","48.37606, -122.66408","Land (beach, shoreline and inland)",2018-07-02,,1,0,1,1.93,2.3816,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,41
39342,"King County, WA, USA","Washington, USA","United States","47.40723, -122.33104","Land (beach, shoreline and inland)",2018-07-02,,1,0,1,0.3,0,0,1,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25
39347,"King County, WA, USA","Washington, USA","United States","47.40723, -122.33104","Land (beach, shoreline and inland)",2018-07-02,,1,0,1,0.3,0,0,1,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25
39474,"Pacific County, WA, USA","Washington, USA","United States","46.27719, -123.94854","Land (beach, shoreline and inland)",2018-07-06,,1,0,1,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
